% 1. Title: Tweet NLP Database
% 
% 2. Sources:
%      (a) Creator: Y. Kang and Z. Wang
%      (b) Date: Feb, 2016
@RELATION NLP_project

@ATTRIBUTE first_person_pronouns  NUMERIC
@ATTRIBUTE second_person_pronouns  NUMERIC
@ATTRIBUTE third_person_pronouns  NUMERIC
@ATTRIBUTE coordinating_conjunctions  NUMERIC
@ATTRIBUTE past_tense_verbs  NUMERIC
@ATTRIBUTE future_tense_verbs  NUMERIC
@ATTRIBUTE commas  NUMERIC
@ATTRIBUTE colons_and_semicolons  NUMERIC
@ATTRIBUTE dashes  NUMERIC
@ATTRIBUTE parentheses  NUMERIC
@ATTRIBUTE ellipses  NUMERIC
@ATTRIBUTE common_nouns  NUMERIC
@ATTRIBUTE proper_nouns  NUMERIC
@ATTRIBUTE adverbs  NUMERIC
@ATTRIBUTE wh_words  NUMERIC
@ATTRIBUTE modern_slang_acroynms  NUMERIC
@ATTRIBUTE all_upper_case_words  NUMERIC
@ATTRIBUTE avg_sentence_len NUMERIC
@ATTRIBUTE avg_token_len NUMERIC
@ATTRIBUTE n_sentences NUMERIC
@ATTRIBUTE tclass {0, 4}

@DATA 
0,1,0,0,1,0,0,0,0,0,0,3,2,0,0,0,0,13.0,4.66666666667,1,4
2,0,3,3,2,0,0,0,1,0,0,6,0,2,1,0,0,11.0,3.33333333333,3,4
0,0,0,1,0,0,1,0,0,0,0,4,0,2,0,0,1,5.66666666667,4.5,3,4
0,0,0,0,0,0,0,0,1,0,0,2,3,1,0,0,0,8.0,5.85714285714,1,4
2,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,16.0,3.21428571429,1,4
1,1,0,2,0,0,0,0,1,0,2,5,2,0,0,0,0,11.5,5.2,2,4
0,0,0,1,8,0,5,0,0,0,1,5,0,3,0,0,0,11.3333333333,3.74074074074,3,4
0,0,0,1,1,0,0,0,0,0,1,2,0,2,0,0,0,5.5,4.9,2,4
0,0,1,2,0,0,0,0,0,0,0,8,0,0,0,0,0,20.0,4.3,1,4
0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,8.0,5.14285714286,1,4
0,1,0,2,0,0,1,1,1,2,0,5,3,3,0,0,0,10.0,6.76470588235,2,4
0,1,1,0,0,0,0,0,0,0,0,3,0,2,1,0,0,9.5,4.17647058824,2,4
1,0,0,2,0,0,0,0,1,0,0,5,1,2,0,0,0,17.0,4.8125,1,4
0,0,1,0,0,1,1,0,0,0,0,4,0,3,0,0,0,11.0,4.0,2,4
0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,11.0,4.22222222222,1,4
0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,4.0,6.0,2,4
1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,7.0,3.83333333333,1,4
0,0,0,1,0,0,1,2,0,0,0,8,1,0,1,0,4,28.0,3.84615384615,1,4
0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,7.0,5.57142857143,1,4
0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,1,9.0,3.375,1,4
1,1,0,1,0,0,0,2,0,0,0,7,1,0,0,0,1,10.5,4.44444444444,2,4
0,0,2,0,0,0,0,0,0,0,0,4,1,1,0,0,0,7.0,4.83333333333,2,4
0,0,1,0,0,0,0,0,0,0,0,8,0,2,0,0,0,10.0,4.63157894737,2,4
1,0,1,2,1,0,0,0,0,0,0,4,1,1,0,0,0,6.25,4.22727272727,4,4
7,1,0,0,0,1,0,0,0,0,0,6,0,1,0,0,0,8.0,3.71428571429,4,4
0,1,0,0,1,0,0,0,0,0,0,3,0,2,0,0,0,11.0,6.27272727273,1,4
3,0,2,2,0,0,0,0,0,0,0,3,0,2,0,0,1,8.0,3.52380952381,3,4
3,1,0,1,2,0,0,0,0,0,0,6,0,4,0,0,0,25.0,4.20833333333,1,4
0,1,0,2,0,0,1,0,0,0,0,8,0,1,0,0,1,19.0,5.38888888889,1,4
0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9.0,4.75,1,4
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,8.0,4.28571428571,1,4
4,0,0,0,0,2,0,0,0,0,0,2,0,3,0,0,1,24.0,3.5652173913,1,4
1,1,1,3,0,0,0,0,0,2,0,7,0,1,0,0,1,12.5,3.83333333333,2,4
2,0,0,1,0,0,1,3,0,0,1,8,0,0,0,0,1,8.33333333333,5.4,3,4
1,0,2,1,0,0,0,0,0,0,0,9,0,0,0,0,0,11.5,3.95238095238,2,4
0,0,0,0,1,0,0,2,0,0,0,3,1,0,0,0,0,14.0,4.91666666667,1,4
0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,7.0,4.33333333333,1,4
0,0,0,0,0,0,0,0,2,0,0,4,0,3,0,0,0,14.0,5.08333333333,1,4
0,0,1,0,0,0,1,0,0,0,0,1,1,2,0,0,2,6.0,3.8,2,4
1,0,0,1,0,0,0,0,0,0,2,5,2,1,0,0,0,15.0,4.66666666667,1,4
1,0,0,1,0,0,0,1,0,2,0,2,1,0,0,0,2,9.0,5.55555555556,1,4
0,3,0,1,0,0,1,0,0,0,0,6,0,2,0,0,0,26.0,4.24,1,4
1,0,0,1,0,0,0,0,0,0,0,4,4,3,0,0,0,6.5,4.27272727273,4,4
2,2,0,1,0,1,0,0,0,0,0,3,0,2,0,0,0,8.5,4.1875,2,4
0,0,0,1,0,0,0,0,1,0,0,1,2,0,0,0,0,5.0,3.5,1,4
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,8.0,1,4
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3.0,5.33333333333,2,4
0,0,1,0,0,0,0,0,0,0,0,2,1,3,0,0,0,8.0,4.2,2,4
2,2,0,0,1,0,1,2,0,0,0,6,1,1,0,0,0,5.75,5.05555555556,4,4
0,0,1,0,1,0,0,0,0,0,0,5,0,0,0,0,1,6.0,4.18181818182,2,4
2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,12.0,3.08333333333,1,4
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4.0,5.66666666667,1,4
0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,5.0,4.4,1,4
1,0,0,0,0,0,1,2,0,0,0,9,3,1,1,0,1,14.5,3.92,2,4
2,1,1,1,1,0,1,0,0,0,0,1,0,2,0,0,0,9.5,3.75,2,4
0,0,0,1,1,0,0,0,0,2,1,4,0,1,0,0,3,7.5,5.53846153846,2,4
0,0,1,1,0,0,1,0,0,0,0,4,0,1,0,0,1,5.66666666667,3.38461538462,3,4
0,0,0,1,0,0,1,0,0,0,0,5,0,0,0,0,0,15.0,4.30769230769,1,4
0,0,1,0,0,0,1,0,0,0,0,3,0,0,0,0,0,8.0,3.85714285714,1,4
4,0,0,0,3,0,0,0,0,0,0,4,0,2,0,0,0,23.0,4.26086956522,1,4
1,0,0,0,0,1,0,0,0,0,1,9,0,1,0,0,2,11.0,4.5,2,4
0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,5.0,5.25,1,4
1,1,0,2,0,0,0,0,0,0,0,8,0,1,1,0,2,7.0,3.59259259259,4,4
1,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,10.0,4.55555555556,1,4
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5.0,6.6,1,4
1,0,0,2,0,0,1,0,0,0,0,8,0,1,0,0,4,7.33333333333,3.85714285714,3,4
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.0,3.16666666667,1,4
0,1,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,8.0,5.42857142857,1,4
0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,4.0,3.66666666667,1,4
0,0,0,2,0,0,0,2,1,2,0,11,0,2,1,0,2,14.0,4.32,2,4
0,2,0,0,0,0,0,0,0,0,0,2,4,1,0,0,0,5.75,5.05263157895,4,4
1,0,0,0,0,0,1,0,0,0,0,4,0,1,0,0,1,7.0,3.0,1,4
0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,0,6.33333333333,4.6875,3,4
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.0,5.2,1,4
2,0,2,1,1,0,1,0,1,0,0,6,0,3,0,0,0,8.33333333333,3.80952380952,3,4
1,0,3,2,0,0,1,1,0,0,0,8,0,0,0,0,0,6.8,3.39285714286,5,4
1,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,7.0,5.42857142857,1,4
0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,8.0,5.875,1,4
4,0,0,1,0,0,0,0,0,0,1,5,0,1,0,0,4,5.0,3.56,5,4
1,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,1,4.33333333333,4.08333333333,3,4
2,0,2,0,1,0,0,0,0,0,0,3,1,3,0,0,0,4.75,4.0625,4,4
0,0,0,0,0,1,1,0,1,0,0,14,0,1,0,0,0,8.66666666667,4.81818181818,3,4
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4.0,6.0,1,4
0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,12.0,4.81818181818,1,4
2,0,1,1,1,1,0,0,0,0,0,5,0,1,0,0,1,21.0,4.42105263158,1,4
0,0,0,2,0,0,0,0,0,0,0,6,0,0,0,0,1,7.0,4.38461538462,2,4
0,1,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,6.5,4.66666666667,2,4
1,0,0,3,0,0,0,0,0,0,0,3,0,2,0,0,0,16.0,4.0625,1,4
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.0,3.5,1,4
0,0,0,1,0,1,0,0,0,0,0,6,0,1,0,0,0,13.0,3.38461538462,1,4
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3.0,6.66666666667,1,4
0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,6.0,4.0,1,4
0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,10.0,4.7,1,4
0,1,0,1,0,0,1,1,0,0,0,10,1,3,0,0,5,10.0,4.4,3,4
0,3,1,1,1,0,0,0,0,0,0,5,0,2,0,0,0,27.0,3.80769230769,1,4
0,0,0,0,0,0,0,1,0,0,1,3,1,0,0,0,3,7.0,7.83333333333,1,4
0,0,1,0,1,0,0,0,1,0,0,8,1,1,0,0,0,11.5,5.0,2,4
4,0,0,1,2,0,0,0,0,0,0,7,0,2,0,0,0,14.5,3.82142857143,2,4
0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,6.0,5.16666666667,1,4
0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,8.0,5.0,1,4
4,0,0,1,1,0,0,0,0,0,0,6,0,2,0,0,1,27.0,3.76923076923,1,4
0,0,0,0,1,0,0,0,0,0,1,6,0,1,0,0,1,5.5,3.88888888889,2,4
1,0,0,0,0,0,0,0,0,0,1,4,0,2,1,0,0,15.0,5.0,1,4
0,1,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,11.0,4.18181818182,1,4
0,0,0,2,1,0,0,0,0,0,0,0,2,2,0,0,0,12.0,3.83333333333,1,4
2,0,0,0,0,0,0,0,2,0,0,6,1,1,0,0,2,7.5,5.35714285714,2,4
0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,11.0,4.54545454545,1,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,7.0,1,4
1,0,4,3,0,0,1,0,0,2,0,4,0,1,0,0,0,25.0,2.875,1,4
2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,8.0,4.28571428571,1,4
0,0,1,1,0,0,1,0,0,0,0,5,3,1,0,0,0,9.0,4.5,2,4
0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,8.0,6.375,1,4
0,0,0,1,0,0,0,0,0,4,0,4,0,0,0,0,2,12.0,3.09090909091,1,4
0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,7.0,5.42857142857,1,4
1,0,0,0,1,0,1,0,0,0,0,4,1,1,0,0,0,8.0,4.28571428571,2,4
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5.0,4.8,1,4
0,2,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,8.0,4.35714285714,2,4
0,0,0,0,0,0,0,0,0,0,0,4,1,3,0,0,0,7.0,5.41666666667,2,4
0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,6.0,4.66666666667,1,4
1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,7.0,4.33333333333,1,4
1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8.0,3.5,1,4
0,1,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,8.0,5.57142857143,1,4
1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,7.0,5.14285714286,1,4
0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,1,5.5,4.33333333333,2,4
3,0,1,0,1,0,0,0,0,2,0,7,1,0,0,0,0,8.0,3.22727272727,3,4
2,0,0,1,0,0,1,0,1,0,0,9,0,0,0,0,1,11.0,5.35,2,4
1,0,0,0,0,0,1,0,0,0,0,5,4,0,0,0,1,10.0,4.47058823529,2,4
3,1,2,0,0,0,8,0,0,0,0,10,0,1,0,0,2,16.5,4.12,2,4
0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,8.0,4.85714285714,1,4
1,1,0,0,0,0,0,0,0,0,0,6,1,0,0,0,1,4.5,4.44444444444,2,4
1,0,0,0,0,0,0,0,1,0,2,3,2,1,0,0,0,6.0,5.0,3,4
1,0,0,1,0,1,0,0,0,0,0,4,0,0,0,0,0,6.33333333333,4.58823529412,3,4
1,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,6.0,4.83333333333,1,4
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,8.0,5.0,1,4
1,0,0,1,0,0,0,0,0,0,0,3,0,1,0,0,0,4.0,3.9,3,4
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4.0,8.0,1,4
1,0,1,1,0,0,1,0,0,0,0,3,0,1,0,0,0,17.0,3.6875,1,4
0,0,0,0,0,0,1,0,0,0,0,5,0,1,0,0,0,13.0,4.91666666667,1,4
0,0,0,0,0,0,0,0,0,2,0,8,0,1,0,0,0,11.5,3.68181818182,2,4
0,0,0,0,0,0,0,0,0,2,1,1,2,0,0,0,0,8.0,4.375,1,4
1,0,1,2,0,0,2,0,0,0,0,3,0,3,0,0,0,12.5,4.42857142857,2,4
1,0,3,0,0,1,0,0,0,0,0,3,0,0,1,0,0,9.5,3.82352941176,2,4
2,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,9.0,3.55555555556,1,4
0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,6.0,3.5,1,4
0,3,0,1,1,0,0,0,0,0,0,3,1,3,0,0,0,5.0,6.0625,4,4
1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8.0,4.0,1,4
2,1,0,0,3,0,1,0,0,0,0,6,0,3,0,0,1,8.0,3.61904761905,3,4
3,0,2,1,0,0,1,0,0,0,0,8,0,2,0,0,0,15.0,3.82142857143,2,4
2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,8.0,3.75,1,4
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2.0,11.0,1,4
1,1,1,2,2,0,4,0,1,0,1,6,0,0,0,0,0,8.66666666667,4.55,3,4
1,0,0,1,1,0,2,0,0,0,0,6,1,2,0,0,0,10.0,3.88,3,4
0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,4.0,4.0,1,4
1,0,1,0,0,0,1,0,0,0,0,4,0,0,0,0,0,11.0,5.5,1,4
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.0,5.5,1,4
2,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,13.0,4.23076923077,1,4
0,0,0,0,1,0,0,0,0,0,0,5,1,0,0,0,0,11.0,6.33333333333,1,4
0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2.5,4.0,2,4
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,3.0,4.5,1,4
0,1,1,1,0,0,0,0,0,0,0,5,1,0,0,0,1,6.0,4.08333333333,2,4
0,1,0,1,0,0,0,0,0,0,0,5,0,1,0,0,0,13.0,4.66666666667,1,4
0,0,0,1,0,0,1,0,1,0,0,5,3,1,0,0,0,22.0,4.85,1,4
0,1,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,10.0,6.2,1,4
3,0,1,1,0,0,0,0,0,0,1,5,0,2,0,0,3,9.5,3.89473684211,2,4
1,1,0,1,0,1,0,0,0,0,0,4,0,3,1,0,0,8.33333333333,4.59090909091,3,4
0,1,0,1,0,0,0,0,1,0,0,3,0,1,0,0,0,11.0,5.33333333333,1,4
1,0,2,0,0,0,1,1,0,0,0,4,0,1,0,0,0,7.0,3.54545454545,2,4
1,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,8.0,4.4,2,4
1,0,1,0,0,0,2,1,0,0,0,2,1,2,1,0,2,10.0,3.23529411765,2,4
1,0,0,1,0,0,1,0,1,0,0,8,1,2,0,0,5,8.66666666667,4.13043478261,3,4
1,0,2,1,3,0,0,0,1,0,1,6,0,3,0,0,1,12.0,4.39130434783,2,4
0,0,0,0,0,0,0,0,0,0,0,10,2,1,0,0,1,11.0,4.81818181818,2,4
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3.33333333333,4.75,3,4
0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,10.0,4.6,1,4
0,0,1,0,0,1,0,0,1,0,0,10,0,0,0,0,2,23.0,3.86363636364,1,4
0,0,0,0,0,0,0,0,1,0,0,4,0,0,1,0,0,10.0,4.125,1,4
2,0,0,0,0,0,1,0,0,0,0,3,1,0,0,0,0,8.5,3.53333333333,2,4
1,0,0,2,1,0,2,0,0,0,0,4,0,0,0,0,0,17.0,4.0,1,4
0,0,0,0,1,0,0,1,0,0,3,3,0,1,0,0,3,6.0,4.72727272727,2,4
0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,3.5,7.0,2,4
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5.0,4.6,1,4
0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,10.0,4.3,1,4
3,1,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,19.0,4.21052631579,1,4
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.0,5.0,1,4
5,0,0,1,1,0,0,0,0,0,1,3,0,3,1,0,1,23.0,3.26086956522,1,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,5.5,1,4
0,0,1,0,0,0,0,0,0,0,0,4,0,2,1,0,0,12.0,4.33333333333,1,4
1,0,1,1,0,0,0,0,0,0,0,7,2,0,0,0,0,7.33333333333,3.47368421053,3,4
2,1,1,1,0,0,0,0,0,0,0,2,0,1,1,0,2,5.33333333333,4.125,3,4
3,0,0,1,1,0,0,0,0,0,0,6,0,0,0,0,1,6.0,4.47058823529,3,4
0,2,1,0,0,0,0,1,0,2,0,4,0,3,0,0,1,6.0,3.6875,3,4
0,0,0,0,0,0,0,0,0,0,0,7,0,2,0,0,5,9.5,4.38888888889,2,4
0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,1,7.0,4.83333333333,1,4
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3.0,9.5,1,4
1,0,0,1,0,0,1,0,0,0,0,7,0,1,1,0,0,17.0,4.8125,1,4
0,1,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,3.0,5.2,2,4
3,0,1,1,1,0,0,0,0,0,0,6,0,0,0,0,0,10.0,3.64285714286,3,4
2,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,6.0,3.4,1,4
0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,9.0,4.125,1,4
0,0,0,0,0,0,0,2,0,0,0,2,1,0,0,0,0,8.0,5.16666666667,1,4
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4.0,5.57142857143,2,4
0,1,0,0,0,0,0,0,0,0,0,3,0,2,1,0,0,4.66666666667,4.63636363636,3,4
0,0,0,0,0,1,0,0,0,0,0,6,0,2,0,0,2,6.0,3.91666666667,2,4
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3.0,6.66666666667,1,4
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3.0,6.0,1,4
1,1,0,1,0,0,0,0,0,0,1,3,0,1,0,0,1,4.66666666667,5.16666666667,3,4
2,0,1,1,0,0,1,0,0,0,0,6,2,0,0,0,0,11.5,4.04761904762,2,4
0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,1,2.5,7.4,2,4
0,0,0,0,0,0,2,0,0,0,0,9,0,0,0,0,0,7.0,5.18181818182,2,4
0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,5.0,7.25,1,4
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.0,3.25,1,4
0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,5.0,2.8,1,4
1,1,1,0,1,1,0,0,0,0,0,4,0,1,0,0,0,22.0,3.66666666667,1,4
2,0,0,1,2,0,0,0,0,0,0,5,1,1,0,0,0,8.0,5.04761904762,3,4
0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,1,12.0,5.09090909091,1,4
0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,7.0,5.71428571429,1,4
1,3,0,0,2,0,0,0,0,0,1,3,1,1,0,0,0,10.5,4.4,2,4
0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,0,0,6.5,5.36363636364,2,4
0,0,1,1,0,0,1,0,0,0,0,4,4,0,0,0,2,11.0,5.10526315789,2,4
3,0,0,0,0,1,0,1,0,0,0,4,2,1,1,0,1,9.0,3.88,3,4
1,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,6.0,5.09090909091,2,4
2,1,1,0,0,0,0,0,0,0,0,10,0,2,0,0,0,21.0,4.33333333333,1,4
2,0,0,0,0,0,0,0,0,0,1,11,1,0,0,0,1,11.5,4.40909090909,2,4
0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,6.0,5.4,1,4
2,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,2,14.0,3.57142857143,1,4
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.0,3.75,1,4
0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,3.0,5.0,3,4
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3.0,10.0,1,4
0,0,1,1,0,0,0,0,0,0,0,2,0,1,0,0,0,10.0,3.4,1,4
2,0,0,0,0,0,1,0,0,0,0,8,0,0,0,0,1,14.0,4.75,1,4
0,0,1,1,0,0,0,0,1,0,1,13,0,0,0,0,0,26.0,4.28,1,4
2,1,0,0,0,0,0,0,0,0,3,1,0,2,0,0,2,8.5,4.0,2,4
0,1,1,1,0,0,0,0,2,0,0,5,0,1,1,0,1,8.66666666667,4.80952380952,3,4
0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2.0,6.5,1,4
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.0,5.33333333333,1,4
0,0,1,1,1,0,2,0,0,0,0,11,0,0,0,0,0,18.0,4.38888888889,1,4
2,0,0,1,2,0,2,0,0,0,0,9,0,0,0,0,1,10.5,4.61111111111,2,4
1,0,0,1,0,1,0,0,0,0,0,3,0,1,0,0,0,12.0,4.27272727273,1,4
0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,1,7.5,4.42857142857,2,4
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4.0,6.25,1,4
1,2,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,8.0,4.71428571429,2,4
0,0,0,2,1,0,3,0,0,0,0,6,1,0,0,0,0,11.0,4.05882352941,2,4
1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,6.0,3.6,1,4
0,0,2,2,1,0,1,0,0,0,0,9,1,1,0,0,1,15.5,3.48275862069,2,4
0,2,1,0,0,0,1,0,0,0,0,4,0,3,2,0,0,10.0,5.11764705882,2,4
0,0,0,0,0,0,0,0,0,0,1,4,0,1,0,0,1,9.0,6.88888888889,1,4
1,0,2,0,0,0,0,0,0,0,0,2,0,2,0,0,0,8.0,4.28571428571,2,4
2,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,1,8.0,5.09090909091,3,4
2,0,1,1,0,0,0,0,1,0,0,5,1,1,0,0,4,10.5,5.0,2,4
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4.0,7.25,1,4
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0,5.5,1,4
0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,6.0,6.5,1,4
0,0,0,0,0,1,0,0,1,0,0,3,0,1,0,0,1,4.0,5.16666666667,2,4
0,2,0,0,0,0,1,0,0,0,0,5,0,3,0,0,0,20.0,4.47368421053,1,4
1,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,9.0,3.77777777778,1,4
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.0,5.8,1,4
1,1,0,1,0,0,1,0,1,0,0,5,0,2,0,0,0,11.5,4.05,2,4
0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,1,6.0,4.25,2,4
2,0,0,1,0,0,0,0,0,0,0,6,4,2,0,0,0,8.33333333333,4.45454545455,3,4
1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,4.0,6.33333333333,1,4
1,0,0,0,3,0,0,0,0,0,0,3,0,1,0,0,1,6.5,4.07692307692,2,4
1,1,0,0,1,0,0,0,0,0,0,7,0,0,0,0,2,6.66666666667,5.0,3,4
0,2,0,1,0,0,0,2,0,0,0,9,0,0,0,0,0,20.0,4.57894736842,1,4
0,0,0,1,0,0,1,0,1,0,0,5,1,0,0,0,0,12.0,4.9,1,4
0,0,0,0,1,0,0,0,0,0,1,5,0,0,0,0,1,8.0,4.375,2,4
0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,7.0,5.33333333333,1,4
1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6.0,5.0,1,4
0,0,0,0,0,0,1,1,0,0,1,9,0,1,0,0,2,8.0,3.63636363636,3,4
1,0,1,2,1,0,1,0,0,0,0,6,2,0,0,0,0,8.66666666667,4.63636363636,3,4
0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,6.0,4.33333333333,1,4
1,1,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,9.0,7.22222222222,1,4
0,1,0,0,0,0,0,0,1,0,0,2,0,2,0,0,0,9.0,5.125,1,4
0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3.0,4.0,1,4
3,0,0,1,0,0,0,1,0,0,1,7,0,0,0,0,1,24.0,3.81818181818,1,4
0,0,0,1,0,0,0,0,0,2,0,8,0,5,0,0,0,9.66666666667,4.30769230769,3,4
0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,1,6.0,5.0,2,4
1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.5,3.75,2,4
3,0,1,0,2,0,0,0,0,0,1,6,0,2,1,0,3,6.8,3.48387096774,5,4
0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,2,14.0,3.64285714286,1,4
